"","416-C_CARBINE","552_COMMANDO","556XI","6P41","9mm_C1","9x19VSN","AK-12","AR33","AUG_A2","C7E","C8-SFW","CAMRS","F2","FMG-9","G36C","G8A1","HK417","ITA12L","L85A2","M1014","M12","M249","M590A1","M870","MK17_CQB","MP5","MP5K","MP5SD","MP7","MPX","OTs-03","P90","PARA-308","PDW9","R4-C","SASG-12","SG-CQB","Shield","SPAS-12","SPAS-15","SR-25","SUPER_90","SuperNova","TYPE-89","UMP45","VECTOR_.45_ACP"
"BANK",0.540249653259362,0.483126110124334,0.478106755629691,0.46852003270646,0.569174232598357,0.522497704315886,0.485603112840467,0.454309224772629,0.481597005614473,0.486865630587264,0.468217698379726,0.467321867321867,0.484096748471693,0.517936226749336,0.483403459560542,0.488532110091743,0.452554744525547,0.485436893203884,0.483259580863321,0.528854080791426,0.53758206927779,0.423076923076923,0.529228640608786,0.507949125596184,0.489447236180905,0.548682042833608,0.525222551928783,0.552124954594987,0.539770004791567,0.546699117736538,0.478392317268362,0.526943252265141,0.478726401803325,0.486928104575163,0.487947122861586,0.522058823529412,0.471004243281471,0.466059165346012,0.571428571428571,0.561037496475895,0.448805460750853,0.535377358490566,0.506646971935007,0.478178517875464,0.526423520655006,0.525883612995359
"BARTLETT_U.",0.551302977430067,0.46040213377103,0.462725306416727,0.446254071661238,0.581240921352978,0.536026412895708,0.458841084307386,0.444501541623844,0.459918080748976,0.482946603298854,0.464617583988563,0.458661417322835,0.486398631308811,0.526859968532254,0.47909284195606,0.469548133595285,0.461625282167043,0.452914798206278,0.474695707879564,0.530841121495327,0.559392575928009,0.420103092783505,0.521913683506189,0.473906911142454,0.472594142259414,0.55890597129024,0.547449498619387,0.583109404990403,0.551963439404198,0.559386973180077,0.459359486031344,0.542975970425139,0.461747151383614,0.485361390667887,0.474577555505039,0.486401673640167,0.527456647398844,0.435931307793923,0.559716599190283,0.543820224719101,0.423407917383821,0.57563025210084,0.510309278350515,0.474309051191946,0.540461683686604,0.541028446389497
"BORDER",0.524838012958963,0.522583778533269,0.49625152998776,0.479882955376737,0.546983417617312,0.505146630413673,0.492490867271005,0.479968371112283,0.48227936066713,0.494262431398636,0.489439324116743,0.493513818386915,0.510162780466344,0.509760912480807,0.496478873239437,0.494577006507592,0.474074074074074,0.489082969432314,0.501040097553977,0.504682997118156,0.525602027883397,0.476470588235294,0.512694512694513,0.468728984532616,0.497189575881451,0.530531962449709,0.512232415902141,0.527055815935236,0.521852199667702,0.524446259058896,0.484169977127724,0.508274231678487,0.498628466930814,0.504773269689737,0.507614620070535,0.490512333965844,0.496635262449529,0.481129357533852,0.505288852725793,0.519407894736842,0.473372781065089,0.5099685204617,0.480406386066763,0.497506234413965,0.513141537915113,0.526813880126183
"CHALET",0.477673084801311,0.532777777777778,0.555743904029208,0.513857677902622,0.502519039250146,0.469618745035743,0.539328895530499,0.549263439831643,0.527756059421423,0.547515586623843,0.527807601460167,0.546820809248555,0.555485611510791,0.459360730593607,0.54252034802133,0.534210526315789,0.506593406593407,0.455252918287938,0.55051093889308,0.435708435708436,0.472326636422553,0.559322033898305,0.470357142857143,0.455172413793103,0.544126074498567,0.477502966140367,0.469194312796209,0.494578815679733,0.463846153846154,0.483652986187022,0.543631080701097,0.473113420695888,0.539014373716632,0.534773801485483,0.546951219512195,0.431578947368421,0.467406380027739,0.502816674714309,0.478499542543458,0.481246026700572,0.509025270758123,0.471291866028708,0.466666666666667,0.550647312671636,0.466609993388117,0.45988488194526
"CLUB_HOUSE",0.503677518672672,0.51566265060241,0.52024687641126,0.519365079365079,0.514353219137626,0.489544895448954,0.518287758163148,0.514557509368694,0.496742671009772,0.525663407821229,0.513020833333333,0.505823627287854,0.532075852330038,0.492853952657436,0.527248677248677,0.498714652956298,0.483001172332943,0.446428571428571,0.517999064983637,0.482059940903335,0.497416688194265,0.519230769230769,0.495882563551736,0.443983402489627,0.511197372349955,0.512575366063738,0.491533180778032,0.502185141040922,0.499602514996025,0.513429430675101,0.522694598480181,0.491287512100678,0.522447501810282,0.517699115044248,0.516706241519674,0.433051869722557,0.464788732394366,0.508178497697316,0.5,0.495272727272727,0.514652014652015,0.496307237813885,0.514018691588785,0.516455135773318,0.49702589223233,0.485860361080045
"COASTLINE",0.511971790934425,0.516215015548645,0.507360279441118,0.502125075895568,0.533204384268214,0.494126709031388,0.50896808758444,0.494069343065693,0.518164435946463,0.519181585677749,0.515903658760802,0.493853554249065,0.521636506687647,0.498763767138683,0.507242818561257,0.494305239179954,0.494892167990919,0.4739336492891,0.509841574651944,0.497019374068554,0.508484425848443,0.48936170212766,0.498046239010094,0.450524737631184,0.521856692203695,0.523621052631579,0.501188275679958,0.524923312883436,0.507086098140411,0.505864629290864,0.518332869210062,0.510859728506787,0.502956989247312,0.507992007992008,0.517551823271297,0.453597497393118,0.43758573388203,0.484185258401581,0.504109589041096,0.517857142857143,0.464163822525597,0.493521790341578,0.502057613168724,0.515277253866466,0.487444731792776,0.49783315276273
"CONSULATE",0.525419734904271,0.488733905579399,0.495427609920258,0.484162895927602,0.55203109327984,0.510515145668532,0.49304151302486,0.487025468524748,0.471074380165289,0.496556595444111,0.487150837988827,0.503772489843297,0.504771706586826,0.515166461159063,0.495164410058027,0.528795811518325,0.479638009049774,0.504545454545455,0.494295472712739,0.522842639593909,0.533574187118475,0.415384615384615,0.505255393693528,0.467032967032967,0.474391267842149,0.537606616696821,0.52627815516625,0.531528046421663,0.518824745312269,0.540824915824916,0.486241727621038,0.508018867924528,0.495446265938069,0.501809408926417,0.500343642611684,0.479212253829322,0.519354838709677,0.462656302805002,0.533132530120482,0.539141414141414,0.457593688362919,0.55359565807327,0.492173913043478,0.493745991019885,0.519808248914617,0.522091108671789
"FAVELAS",0.47022050466015,0.549053356282272,0.548566365979381,0.542036910457963,0.487247547605309,0.452745610758312,0.547426841574168,0.542384105960265,0.540103016924209,0.555944055944056,0.562780269058296,0.542965061378659,0.558935753325771,0.45017793594306,0.556758117291719,0.553719008264463,0.562575941676792,0.435779816513761,0.554562558795861,0.444339622641509,0.469542802876136,0.563157894736842,0.471515692399227,0.456797583081571,0.535928143712575,0.466437632135307,0.469187358916479,0.488467874794069,0.471852899575672,0.477522586263198,0.549188007495315,0.466023875114784,0.552944589498114,0.513262599469496,0.557465091299678,0.451707317073171,0.464150943396226,0.520142949967511,0.468931234465617,0.485260770975057,0.550185873605948,0.489341085271318,0.485981308411215,0.551556652599729,0.4451830187007,0.469143711296178
"HEREFORD_BASE",0.530793502395699,0.493513513513514,0.488579586009993,0.472679394338381,0.557304102452789,0.515323496027242,0.482614555256065,0.487588189182127,0.485458612975392,0.477252611081607,0.488783700349866,0.485507246376812,0.504957767168564,0.508673124577608,0.489863997947139,0.490861618798956,0.443844492440605,0.50197628458498,0.491560252458535,0.501627486437613,0.519071791153009,0.506811989100817,0.494709400398712,0.487667371388302,0.491026360067302,0.536183074265976,0.528792784458834,0.529768676526356,0.536159780806114,0.537748470948012,0.484130094043887,0.527902790279028,0.470234113712375,0.487322201607916,0.494931871053506,0.491820040899795,0.481081081081081,0.469828836669568,0.520491803278688,0.526981764049125,0.511673151750973,0.572794899043571,0.529411764705882,0.491657142857143,0.508003679852806,0.536142090045436
"HOUSE",0.475682024451444,0.545840922890103,0.553031238424497,0.522893165228932,0.499528190610993,0.444400553031799,0.54180643558206,0.555514227264274,0.530874785591767,0.540086118515481,0.533591437030289,0.515301085883514,0.552800999327376,0.450532035318089,0.542145593869732,0.522598870056497,0.497749774977498,0.428571428571429,0.54346786860616,0.454406130268199,0.463782051282051,0.577287066246057,0.470781352593565,0.46031746031746,0.541752577319588,0.482699367335781,0.472255834053587,0.485322150209684,0.471989860583016,0.481630492323981,0.542718629981741,0.438349954669084,0.560123329907503,0.524767801857585,0.550385559060638,0.437703141928494,0.436046511627907,0.517641129032258,0.46,0.443002780352178,0.526243093922652,0.463834672789897,0.47719298245614,0.547166610111978,0.459242045048266,0.473636271632426
"KAFE_DOSTOYEVSKY",0.517627213944335,0.530389363722697,0.507498026835043,0.501734104046243,0.540256959314775,0.501429388221841,0.508591065292096,0.491273996509599,0.490577889447236,0.507830671421926,0.49360755975542,0.472556194458965,0.521824336362017,0.498268298314477,0.500483325277912,0.501216545012166,0.486363636363636,0.510917030567686,0.504675259034622,0.491056218057922,0.516226590671164,0.488165680473373,0.495462122615299,0.490882567469001,0.507864144062001,0.523101749617802,0.510344827586207,0.53150367220719,0.517163028483324,0.514487001389164,0.49984451124702,0.495817843866171,0.498099970768781,0.497597437266418,0.512553109308613,0.469777306468717,0.488538681948424,0.47619793297839,0.487935656836461,0.511397720455909,0.468292682926829,0.517835178351783,0.504918032786885,0.507187350263536,0.508221626452189,0.504640194736041
"KANAL",0.520741017564465,0.492274906766116,0.494691973620717,0.516262975778547,0.539244186046512,0.508170899783422,0.504135040217514,0.487055476529161,0.509976057462091,0.499316706525453,0.500907441016334,0.492857142857143,0.501969449514843,0.495499763145429,0.510670731707317,0.46448087431694,0.470529470529471,0.489626556016597,0.493900481540931,0.488307570352755,0.519121236777868,0.528528528528528,0.504625430799927,0.506474820143885,0.51986183074266,0.531170076726343,0.51578696532825,0.531465848042978,0.522787456445993,0.518652474940581,0.49933719388823,0.505117935024477,0.492845257903494,0.505867014341591,0.505604414554233,0.481481481481481,0.512582781456954,0.489958506224066,0.500467726847521,0.508969545264914,0.514328808446455,0.515151515151515,0.501893939393939,0.505967418764701,0.502632308118592,0.522939617905453
"OREGON",0.528136795150406,0.497902097902098,0.490713117120585,0.463768115942029,0.548781869688385,0.502568154879494,0.490852064819655,0.480093676814988,0.474341192787795,0.506134969325153,0.489287782281413,0.480505216913784,0.4988365849293,0.506186478126381,0.494483942142682,0.521739130434783,0.474712643678161,0.502392344497608,0.495736344779903,0.481103166496425,0.524326994319585,0.484848484848485,0.513330387391368,0.495023224950232,0.497307001795332,0.533962093044346,0.520837507513524,0.54611946363267,0.528821850794945,0.526286724099845,0.490375096249038,0.509551098376313,0.491047842676842,0.493454179254783,0.502672535764817,0.484496124031008,0.466346153846154,0.475870967741935,0.525121555915721,0.537444933920705,0.493383742911153,0.555093555093555,0.485791610284168,0.500074704915583,0.509486556964302,0.522017489069332
"PLANE",0.540448633814581,0.475484606613455,0.477775391883187,0.459246275197195,0.553255506077747,0.523239184840901,0.4830752610731,0.464038128249567,0.50256035113387,0.484110885733604,0.479467509025271,0.483159828536436,0.494144348615524,0.52006007294572,0.49089042853477,0.485955056179775,0.463983050847458,0.533527696793003,0.482704691812328,0.506441223832528,0.530085564449351,0.458823529411765,0.513310029577844,0.50062656641604,0.479968371112283,0.538014393799594,0.526933877967833,0.55282299965362,0.52961872034037,0.525516166731593,0.496745195288283,0.510528778661675,0.493208279430789,0.479586281981492,0.493469524447421,0.497491638795987,0.524822695035461,0.471983797859003,0.528473804100228,0.526233766233766,0.509191176470588,0.549520766773163,0.523111612175874,0.489970840328709,0.509426393902928,0.522648439094062
