"","BOPE-CAPITAO","BOPE-CAVEIRA","G.E.O.-JACKAL","G.E.O.-MIRA","GIGN-DOC","GIGN-MONTAGNE","GIGN-RESERVE","GIGN-ROOK","GIGN-TWITCH","GSG9-BANDIT","GSG9-BLITZ","GSG9-IQ","GSG9-JAGER","GSG9-RESERVE","JTF2-BUCK","JTF2-FROST","NAVYSEAL-BLACKBEARD","NAVYSEAL-VALKYRIE","SAS-MUTE","SAS-RESERVE","SAS-SLEDGE","SAS-SMOKE","SAS-THATCHER","SAT-ECHO","SAT-HIBANA","SPETSNAZ-FUZE","SPETSNAZ-GLAZ","SPETSNAZ-KAPKAN","SPETSNAZ-RESERVE","SPETSNAZ-TACHANKA","SWAT-ASH","SWAT-CASTLE","SWAT-PULSE","SWAT-RESERVE","SWAT-THERMITE"
"BANK",0.483540076335878,0.542218888055347,0.491570881226054,0.534313725490196,0.521864626930293,0.454834226722255,0.43640350877193,0.562568672933708,0.492903021171993,0.538661305185558,0.484430832057172,0.487006737247353,0.538953749438707,0.473717542748575,0.481218625584213,0.560447003047748,0.474668406175255,0.542150757505344,0.530972388955582,0.439439439439439,0.486723081412314,0.533633321795316,0.465217391304348,0.54759535655058,0.482753189478658,0.477800583342336,0.479632203571047,0.530556033740747,0.458015267175573,0.515124555160142,0.48628443962139,0.519408502772643,0.529139922978177,0.485245901639344,0.4692655145326
"BARTLETT_U.",0.46420269642027,0.554449928355357,0.475880052151239,0.53953488372093,0.530436013590034,0.468044666191494,0.490430622009569,0.568906326630701,0.485279266682203,0.549278313999823,0.479493670886076,0.479109900090827,0.556035475696844,0.494077834179357,0.456578342778373,0.577726218097448,0.458825736259614,0.555510328686272,0.548216007714561,0.465221318879855,0.474307611914301,0.537541681039439,0.461278036394414,0.555283414975507,0.471492039985191,0.464589235127479,0.474061875073521,0.529679499336241,0.481400437636761,0.483402489626556,0.479192491588454,0.544343640066654,0.528349336991312,0.481361426256078,0.459669211195929
"BORDER",0.493718257150494,0.521300240785331,0.504633162542244,0.531165616561656,0.506269113149847,0.478979688238073,0.412037037037037,0.545313910016759,0.51355726426548,0.524248191853826,0.480947476828012,0.489949075314929,0.529606068020553,0.487565445026178,0.487571701720841,0.549556035517159,0.504363392257776,0.527120223671948,0.518704329806958,0.485772357723577,0.496817860389938,0.505634774609016,0.492691029900332,0.513646702047005,0.508230968496699,0.486028041964899,0.488588457624655,0.51528940662541,0.461368653421634,0.469681397738952,0.503087213789555,0.489704383282365,0.513861727826987,0.47970479704797,0.498062881835792
"CHALET",0.534762456546929,0.467707262360968,0.55920820077766,0.460874257960065,0.449149969641773,0.531431456702853,0.445175438596491,0.489478499542543,0.560073627844712,0.467022570617651,0.525380710659898,0.547612071491357,0.468041731622497,0.44721689059501,0.542132736763609,0.482256020278834,0.532700692485253,0.472706703120581,0.461879432624113,0.454065469904963,0.538704396632367,0.459861128030211,0.563760654907587,0.48935389133627,0.557790182236086,0.549019607843137,0.543252984906511,0.447586074245047,0.456818181818182,0.454640250260688,0.552683760683761,0.460223804679552,0.45370128171593,0.493506493506494,0.561353552744851
"CLUB_HOUSE",0.512366498032603,0.502336028751123,0.521322420848589,0.496549993727261,0.484569648924122,0.501408450704225,0.483443708609272,0.514237654691818,0.529087261785356,0.49684393818472,0.513062812673708,0.5146771037182,0.50027811769941,0.481624758220503,0.516306213525575,0.522000480884828,0.516452074391989,0.495459132189707,0.491368502266371,0.455066921606119,0.523776362912853,0.486335750139431,0.528304079972103,0.498187808896211,0.518964053212567,0.523655378486056,0.522436642641246,0.482162559764619,0.455508474576271,0.422689844464776,0.524404015056462,0.47819660014782,0.503793796027672,0.466666666666667,0.522253324002799
"COASTLINE",0.512004316158619,0.505248964653761,0.526740665993946,0.505283381364073,0.483904109589041,0.509140518417462,0.489417989417989,0.516817410966648,0.532572690467427,0.508196721311475,0.506004366812227,0.522604951560818,0.505403384761775,0.445756457564576,0.510642235794929,0.521700507614213,0.510076441973593,0.498190309398716,0.508361204013378,0.43804347826087,0.516684155299056,0.49987090111025,0.505918456817185,0.502742946708464,0.515157764487523,0.515916463909165,0.509083880943177,0.485720285594288,0.479564032697548,0.445093457943925,0.525789177001127,0.486349206349206,0.487408394403731,0.493023255813954,0.515870898906375
"CONSULATE",0.478156071105755,0.534091903719912,0.497527744203934,0.516424840394661,0.515738140978277,0.462219906201146,0.459276018099547,0.553502694380293,0.499794694916646,0.519717786854809,0.456066945606695,0.500427228709769,0.528995181981773,0.487597448618001,0.490615615615616,0.546328437917223,0.4940949626416,0.538396146217059,0.526227795193312,0.440839694656489,0.494060995184591,0.518956179222058,0.497223874677771,0.513581129378127,0.492603550295858,0.502358902673423,0.488129154795821,0.524098601913171,0.383631713554987,0.48125,0.493008599750542,0.520771805473518,0.519091730682332,0.502923976608187,0.494969394216562
"FAVELAS",0.539366989275438,0.477576000802649,0.539800995024876,0.477133105802048,0.468924748362358,0.527507163323782,0.407494145199063,0.499742665980443,0.560929707349205,0.472477755994571,0.525903614457831,0.532475306794373,0.478146013448607,0.477852348993289,0.547206165703276,0.494117647058824,0.538851802403204,0.471912432878976,0.472708757637475,0.430392156862745,0.542393509127789,0.477495769881557,0.539591131586525,0.486029122392759,0.551370139843182,0.537341153470186,0.537702404905624,0.470201031844867,0.456876456876457,0.412993039443155,0.547216764898494,0.449054964153813,0.465394061174369,0.491803278688525,0.545085363832256
"HEREFORD_BASE",0.48841059602649,0.52444576405384,0.497602963608629,0.530810930412656,0.516966067864271,0.475841538813831,0.443965517241379,0.544093374204197,0.501011408690023,0.528945281522601,0.486441615938019,0.485084654662725,0.525116009280742,0.490777338603426,0.494374242686515,0.547354810903997,0.483483483483483,0.531668229477453,0.522706856971754,0.485046728971963,0.49107858861267,0.51169276979189,0.487309120924474,0.531765531765532,0.497150142492875,0.488411531938949,0.483776132404181,0.525069637883008,0.455729166666667,0.488542621448213,0.500374344896431,0.505853855470327,0.513053097345133,0.45,0.496960384795244
"HOUSE",0.546689794738364,0.469959629541677,0.547486772486772,0.47215449136838,0.474834627552488,0.513833992094862,0.451388888888889,0.496010638297872,0.554458966835601,0.478713144116837,0.517763157894737,0.550245499181669,0.482340897457772,0.478169014084507,0.523526129812163,0.492051379880453,0.53429370027951,0.48186889818689,0.475707333168358,0.44375,0.536196911196911,0.460601803067556,0.546788842036977,0.486001435750179,0.545470144131778,0.539890815056029,0.541094845989631,0.465737286471628,0.434659090909091,0.433056325023084,0.544812639821029,0.452261306532663,0.460837438423645,0.439425051334702,0.5462521457181
