"","BANK","BARTLETT_U.","BORDER","CHALET","CLUB_HOUSE","COASTLINE","CONSULATE","FAVELAS","HEREFORD_BASE","HOUSE","KAFE_DOSTOYEVSKY","KANAL","OREGON","PLANE","SKYSCRAPER","YACHT"
"Attacker",0.506405124099279,0.507258577300938,0.506067931531268,0.504922829346792,0.504487838300788,0.505799175312082,0.506144213290244,0.50483830171635,0.505736361507844,0.504091733228794,0.505720698954063,0.506355397405728,0.506586695576892,0.50492007872126,0.505499191413698,0.505688592024128
"Defender",0.511331148455477,0.511725318739108,0.511280048984915,0.511386272325197,0.510953887666436,0.512014751363428,0.512078617500304,0.51212548646398,0.511212277078743,0.510437392227086,0.512064385932727,0.511668959375323,0.511931105987218,0.509853714092235,0.51203927249316,0.51201120412717
