"","416-C_CARBINE","552_COMMANDO","556XI","6P41","9mm_C1","9x19VSN","AK-12","AR33","AUG_A2","C7E","C8-SFW","CAMRS","F2","FMG-9","G36C","G8A1","HK417","ITA12L","L85A2","M1014","M12","M249","M590A1","M870","MK17_CQB","MP5","MP5K","MP5SD","MP7","MPX","OTs-03","P90","PARA-308","PDW9","R4-C","SASG-12","SG-CQB","Shield","SPAS-12","SPAS-15","SR-25","SUPER_90","SuperNova","TYPE-89","UMP45","VECTOR_.45_ACP"
"BANK",0.531069935600497,0.519758251975825,0.477962466487936,0.469580119965724,0.540010529086602,0.52731126691668,0.493303235515425,0.458892617449664,0.481818181818182,0.500965250965251,0.474273527059451,0.481853713009492,0.509965337954939,0.529543147208122,0.485735186539868,0.515222482435597,0.460674157303371,0.47027027027027,0.488015104252175,0.502365591397849,0.530888477556687,0.508571428571429,0.512364498644986,0.481902058197303,0.478271918678526,0.540264946836326,0.520010964912281,0.540322580645161,0.529378576609978,0.537380258225739,0.49655707496848,0.517447657028913,0.501518917426125,0.496932515337423,0.500345065562457,0.526315789473684,0.459227467811159,0.480766635173438,0.544401544401544,0.533830275229358,0.470496894409938,0.557427258805513,0.517470881863561,0.491030658838878,0.517777987362067,0.523574947220267
"BARTLETT_U.",0.54539984684389,0.4776,0.469407397222604,0.467741935483871,0.574549493952111,0.522806435561453,0.474781595806639,0.472296693476318,0.485862665897288,0.492504804612428,0.481368356750153,0.466781214203895,0.487038237200259,0.527119325030133,0.479307025986526,0.449101796407186,0.444910807974816,0.52972972972973,0.483241252302026,0.522659732540862,0.540605530659088,0.460759493670886,0.507492661826047,0.509929078014184,0.485483201990875,0.557467886827303,0.532146652497343,0.541933191186923,0.534887566137566,0.549280990868059,0.48086099035097,0.522887323943662,0.481724953983697,0.480697384806974,0.483197224831972,0.485456369107322,0.474937343358396,0.453584690088546,0.507772020725389,0.520138703654308,0.449768160741886,0.548435171385991,0.506622516556291,0.488222495506575,0.531886139032013,0.540997906489881
"BORDER",0.519511468573131,0.506607929515419,0.498541124516994,0.506119510439165,0.531911848883801,0.512311901504788,0.492736855636971,0.492576882290562,0.491436100131752,0.512670256572696,0.498774782802406,0.481505944517834,0.516196997629708,0.489251756924349,0.510820197702378,0.479115479115479,0.476903870162297,0.458762886597938,0.506566869086287,0.497677742050732,0.512288786482335,0.524296675191816,0.494923448831587,0.493836113125453,0.509193054136874,0.531171847088246,0.505824877865464,0.518027351844177,0.522102834066489,0.521183800623053,0.497182544882715,0.478097032501178,0.505631659056317,0.510204081632653,0.5089801655474,0.479187817258883,0.467720685111989,0.4856093979442,0.534258456201214,0.521656050955414,0.444241316270567,0.521341463414634,0.485407066052227,0.507141067401654,0.508039747064137,0.524125874125874
"CHALET",0.472957422324511,0.54207650273224,0.562751434412715,0.518716577540107,0.496503496503497,0.450143988480922,0.540871201936004,0.561682242990654,0.527104136947218,0.54932735426009,0.532422360248447,0.516971279373368,0.560554538320691,0.461617616793579,0.539747726606043,0.560975609756098,0.503184713375796,0.368686868686869,0.553745072273325,0.450362164465275,0.469760900140647,0.488235294117647,0.474413298565841,0.449253731343284,0.54235807860262,0.481592127229593,0.461695278969957,0.473345935727788,0.465789309549055,0.476737561716673,0.553609831029186,0.451028403525955,0.533421575115817,0.537955768081291,0.55605749486653,0.409574468085106,0.484375,0.529336937509938,0.455268389662028,0.488415779586725,0.540880503144654,0.47979797979798,0.467408585055644,0.55105564712346,0.467402784445511,0.45375854214123
"CLUB_HOUSE",0.494852899814367,0.537473233404711,0.523787981602956,0.520833333333333,0.523816376457044,0.472174510477499,0.530705970308662,0.537409268565047,0.508720930232558,0.534732889571599,0.532046523137837,0.53434650455927,0.540442923676457,0.465135190079284,0.526969857218403,0.489311163895487,0.506396588486141,0.51219512195122,0.528006528674234,0.469255663430421,0.489050165520754,0.519108280254777,0.48376151236064,0.442073170731707,0.540148063781321,0.501437024513948,0.483655194735139,0.496836620766654,0.494047619047619,0.490772599311855,0.529093662124162,0.477051460361613,0.521651560926485,0.537598204264871,0.534488421744129,0.463664278403275,0.440124416796268,0.505919003115265,0.487386478304743,0.495203440291102,0.525139664804469,0.477859778597786,0.498263888888889,0.530084321852222,0.48171619422797,0.480720606826802
"COASTLINE",0.507043060009162,0.519524617996604,0.516666666666667,0.505590062111801,0.521077575455226,0.486283037805286,0.517885088307623,0.519688269073011,0.505312868949233,0.517207746969486,0.513122775800712,0.517412935323383,0.527976919041791,0.496682279469165,0.535817307692308,0.543668122270742,0.487640449438202,0.462765957446808,0.509814785499446,0.464755077658303,0.514607002086715,0.501340482573727,0.478413815158299,0.486151603498542,0.529225908372828,0.51452209118113,0.499170812603648,0.534883720930233,0.500868270900521,0.510833600170776,0.517078561382359,0.484056687333924,0.508470290771176,0.507673164661966,0.522341239479725,0.421550094517958,0.452544704264099,0.486196769456681,0.478678038379531,0.498692240627724,0.508333333333333,0.474402730375427,0.496815286624204,0.519026997143647,0.497778537252221,0.499564687445586
"CONSULATE",0.525359354914105,0.496648044692737,0.5,0.500694444444444,0.555539055539056,0.514144271570014,0.508054085831864,0.501743679163034,0.49633431085044,0.508768999498914,0.498807315133846,0.468248877485568,0.506881996696642,0.512410964817613,0.485846488840501,0.4625,0.450507614213198,0.526627218934911,0.498376623376623,0.509626274065685,0.52714622934526,0.490566037735849,0.508979947689625,0.463655610444601,0.4951205510907,0.529110971561855,0.511804484517736,0.546099290780142,0.509276571264202,0.531094395592754,0.489164086687306,0.521844660194175,0.502292768959436,0.490649064906491,0.501295445048057,0.462226640159046,0.476052249637155,0.459746835443038,0.52510460251046,0.53475935828877,0.469158878504673,0.540650406504065,0.529118136439268,0.5,0.514652014652015,0.51261620185923
"FAVELAS",0.465798582495467,0.540314136125654,0.560354644542053,0.539410555174777,0.48399085191538,0.449676670535566,0.551502910775811,0.540584415584416,0.53448275862069,0.562420728392825,0.551776103336921,0.541816316059518,0.570995501662429,0.456642800318218,0.562734785875282,0.492537313432836,0.533414337788578,0.431034482758621,0.558265186915888,0.461799137399877,0.462096669690294,0.497757847533632,0.470281400137268,0.482381530984204,0.564432989690722,0.477292056472189,0.473027646662171,0.474590163934426,0.460764997622121,0.459732637756766,0.548998239584207,0.457918552036199,0.558292282430213,0.555988857938719,0.561302982731554,0.402407566638005,0.418888888888889,0.531174089068826,0.425356339084771,0.457354361120052,0.529801324503311,0.441919191919192,0.493093922651934,0.564920450135817,0.449705183490275,0.450590428837787
"HEREFORD_BASE",0.516887186629526,0.508644729503625,0.505117707267144,0.497816593886463,0.539367558571246,0.507236842105263,0.489747943058639,0.502977667493797,0.49171270718232,0.514834794335806,0.505704365079365,0.488441019561351,0.516994471132058,0.495685118922332,0.500805585392052,0.480978260869565,0.453237410071942,0.462555066079295,0.508479407154054,0.493115942028986,0.508161816891412,0.491428571428571,0.482188105529885,0.463364993215739,0.525226757369615,0.525794328664161,0.505393996247655,0.522873345935728,0.515808426359381,0.51689155914508,0.499893752656184,0.496843127731909,0.49967362924282,0.51413612565445,0.513616469443994,0.482854494902688,0.492884864165589,0.480510473019836,0.475642161204606,0.511457987379608,0.509293680297398,0.530880420499343,0.511142061281337,0.514502384489094,0.498971385823826,0.525776015315192
"HOUSE",0.472810317033853,0.563451776649746,0.554229730578409,0.532494758909853,0.50501179245283,0.464273265946323,0.543889845094664,0.548043358442036,0.504396482813749,0.536461388074291,0.539225941422594,0.530285714285714,0.553128195593567,0.457101806239737,0.54147465437788,0.57182320441989,0.544729849424269,0.477157360406091,0.544312257719556,0.450159489633174,0.475211797929087,0.555555555555556,0.470801767676768,0.461766889383816,0.544613011056827,0.49098774333093,0.464210893854749,0.494436201780415,0.474774193548387,0.475789692435578,0.54346492125179,0.454336851766866,0.542234332425068,0.558477508650519,0.550526225720886,0.409043112513144,0.460176991150442,0.519230769230769,0.451152579582876,0.443248093315388,0.496503496503497,0.452423698384201,0.457627118644068,0.545253675533271,0.453709434963304,0.474534417121103
