"","416-C_CARBINE","552_COMMANDO","556XI","6P41","9mm_C1","9x19VSN","AK-12","AR33","AUG_A2","C7E","C8-SFW","CAMRS","F2","FMG-9","G36C","G8A1","HK417","ITA12L","L85A2","M1014","M12","M249","M590A1","M870","MK17_CQB","MP5","MP5K","MP5SD","MP7","MPX","OTs-03","P90","PARA-308","PDW9","R4-C","SASG-12","SG-CQB","Shield","SPAS-12","SPAS-15","SR-25","SUPER_90","SuperNova","TYPE-89","UMP45","VECTOR_.45_ACP"
"BANK",0.54030269058296,0.480960264900662,0.47395291670606,0.45409604519774,0.564315352697095,0.529123140234251,0.475005922767117,0.474557105163965,0.47680690399137,0.487074195053663,0.478833247289623,0.477486392874814,0.486230135618604,0.537341772151899,0.480563002680965,0.425959780621572,0.471864951768489,0.506224066390041,0.48631811371343,0.517241379310345,0.532921570912481,0.511428571428571,0.514157973174367,0.492706645056726,0.481341401916288,0.546963438886339,0.534719732281582,0.541472506989748,0.536416385208279,0.546978732980758,0.480187537810042,0.529388714733542,0.488323819408407,0.473993288590604,0.486892317902771,0.475757575757576,0.437007874015748,0.461811023622047,0.545585068198134,0.549440511532313,0.452380952380952,0.531914893617021,0.532724505327245,0.487925445705024,0.526496965304828,0.534576830351478
"BARTLETT_U.",0.558709523525553,0.478066612510154,0.461653572764684,0.460602178090967,0.573047398562203,0.516262353998203,0.460850111856823,0.451098664368807,0.473086419753086,0.48340466000951,0.46945123305932,0.478401727861771,0.483501569259479,0.530034572169404,0.482286254133207,0.449826989619377,0.435023041474654,0.485355648535565,0.47467287468893,0.506355204397114,0.554205497227793,0.430985915492958,0.531201421274706,0.497128794093519,0.478300386275846,0.561925672928356,0.540553968451124,0.530521091811414,0.545591276555744,0.558296514482082,0.469834850016852,0.524043922756532,0.477737973387922,0.481466876971609,0.475751738001508,0.486992715920916,0.5,0.451230628988149,0.556848701880036,0.547465437788018,0.438825448613377,0.560606060606061,0.551301684532925,0.487118034751348,0.530710593183212,0.545919035765754
"BORDER",0.519508670520231,0.521480804387569,0.502651034276753,0.465484483850538,0.530346820809249,0.507787095670033,0.497460831982712,0.50548081714001,0.469662921348315,0.513499261759123,0.487089201877934,0.51027397260274,0.518422591695213,0.496497558904691,0.513336688475088,0.51875,0.456400742115028,0.501766784452297,0.504002884962135,0.489343065693431,0.519958392926798,0.482666666666667,0.49457429048414,0.466108149276466,0.507849666983825,0.527681799919646,0.507399577167019,0.522018802572984,0.519485580670304,0.528907207307564,0.497667514843087,0.495349777598059,0.499722067815453,0.490794791198922,0.502277219214574,0.455435847208619,0.453658536585366,0.499709048588886,0.518048128342246,0.507257257257257,0.468013468013468,0.537869062901155,0.488538681948424,0.511331565894125,0.504117862371889,0.514162561576355
"CHALET",0.473525587991963,0.547248182762201,0.555416116248349,0.520806241872562,0.487604456824513,0.453635876362337,0.540101742612837,0.558285714285714,0.531442663378545,0.554049356969065,0.529803018674853,0.53448275862069,0.562383770076078,0.456890699253225,0.54229525862069,0.515337423312883,0.504862953138815,0.452991452991453,0.557128837796159,0.45464135021097,0.477780734433209,0.5,0.479148375768218,0.44926522043387,0.533112582781457,0.486167615947925,0.466158717593509,0.468505986465383,0.467483108108108,0.476276595744681,0.535252017664078,0.451469995972614,0.558897243107769,0.520966271649954,0.551316397228637,0.416502946954813,0.443243243243243,0.513870967741936,0.485245901639344,0.469651741293532,0.525974025974026,0.486896551724138,0.47910447761194,0.555241499709036,0.463117800074322,0.462611156022635
"CLUB_HOUSE",0.503812016385981,0.530857454942654,0.518347631749694,0.497621878715814,0.518326747513285,0.471808999081726,0.521371580547112,0.488245931283906,0.520335700451904,0.520322434150772,0.519259259259259,0.509330406147091,0.528685882677963,0.484301075268817,0.523920351693819,0.485260770975057,0.50919651500484,0.509708737864078,0.517832751555623,0.47748367136473,0.49282426211752,0.517684887459807,0.481188118811881,0.467381590705988,0.523823443437591,0.509833346497117,0.49236602110872,0.495789995047053,0.501941898399876,0.50594496659495,0.52367941712204,0.477575757575758,0.521016617790811,0.529013539651838,0.529033395012776,0.448775055679287,0.477064220183486,0.503699039823705,0.499573014517506,0.501459143968872,0.511669658886894,0.507154213036566,0.456486042692939,0.524127691165553,0.487519288372515,0.492610837438424
"COASTLINE",0.501129464915996,0.526241134751773,0.524497991967872,0.508422664624809,0.51644245142003,0.472452669644756,0.524181330847221,0.507707129094412,0.525664811379097,0.525435302150905,0.514502575223638,0.533116883116883,0.53053243758147,0.491421568627451,0.531866247499285,0.489495798319328,0.516840882694541,0.463636363636364,0.520661157024793,0.463586530931872,0.49224575007456,0.480392156862745,0.497061704211557,0.457221711131555,0.536399548532731,0.507491541807637,0.495934959349593,0.501708428246014,0.497668365687019,0.502362444749276,0.509319371727749,0.50543970988214,0.515205196338943,0.536238136324418,0.523364485981308,0.447236180904523,0.445603576751118,0.495828988529718,0.491614255765199,0.510258459898748,0.53757225433526,0.513260530421217,0.484848484848485,0.5274027922003,0.485908852802514,0.488989353944874
"CONSULATE",0.530196545562835,0.501310959622444,0.495939086294416,0.470588235294118,0.558264814289765,0.512992600240922,0.500096450617284,0.479318734793187,0.484674329501916,0.494854202401372,0.483597594313833,0.484431137724551,0.50296922800072,0.525295508274232,0.482147651006711,0.474387527839644,0.487373737373737,0.472118959107807,0.500073518600206,0.510454696315964,0.534429992348891,0.467857142857143,0.505461306065536,0.49561053471668,0.50402576489533,0.534340107639168,0.515548973979268,0.524216524216524,0.52426016520972,0.536251555253931,0.47760015788435,0.507375776397516,0.483668341708543,0.468452110758057,0.504617657923901,0.503759398496241,0.533886583679115,0.459732637756766,0.529166666666667,0.542106555364596,0.463073852295409,0.54726368159204,0.510961214165261,0.497320830542532,0.519338026881229,0.516795000557973
"FAVELAS",0.48069241011984,0.549433573635427,0.553196490128486,0.526785714285714,0.495691369481639,0.45602440264362,0.547249498469011,0.536845220479432,0.524390243902439,0.549486014821898,0.544610507246377,0.52202747513027,0.561275935621485,0.466809881847476,0.549876543209877,0.521428571428571,0.507136060894386,0.493288590604027,0.552920271940668,0.445514584479912,0.48445559737906,0.494736842105263,0.472698072805139,0.466211604095563,0.537539252069655,0.482857142857143,0.473865129916085,0.465997770345596,0.48191136569189,0.46900878293601,0.535473173042757,0.462600690448792,0.543501326259947,0.5278673422386,0.549470578024648,0.414517669531996,0.466446644664466,0.523287671232877,0.461387434554974,0.465116279069767,0.51424287856072,0.438650306748466,0.478134110787172,0.546343026516062,0.464584495259342,0.468312874678847
"HEREFORD_BASE",0.524328555943635,0.498224251648909,0.492841256602724,0.479193758127438,0.551352705410822,0.530502190765083,0.491366285344269,0.496085409252669,0.488874345549738,0.500617076180859,0.47114644780713,0.475780409041981,0.506385977274729,0.507240293809024,0.510072121362845,0.440366972477064,0.448940269749518,0.548476454293629,0.491759662996083,0.497975708502024,0.524974215411817,0.520504731861199,0.507652033830044,0.485069191551347,0.502427184466019,0.535621761658031,0.521802325581395,0.510544384502207,0.525146291317413,0.530631882818347,0.486926639772897,0.500772797527048,0.502520478890989,0.478551000953289,0.502659814263818,0.51875571820677,0.498150431565968,0.47307239552678,0.503267973856209,0.527041081643266,0.456521739130435,0.515709642470206,0.535966149506347,0.491966580976864,0.510262573964497,0.532165639528598
"HOUSE",0.475348837209302,0.521479064709081,0.550140056022409,0.538271604938272,0.494027077249801,0.456329911759409,0.530981989708405,0.550785531603946,0.542567567567568,0.544999358069072,0.527793374508703,0.549455750118315,0.558852890461929,0.467998281786942,0.538860103626943,0.493181818181818,0.507064364207221,0.470802919708029,0.539768131571852,0.4625520110957,0.481962025316456,0.497076023391813,0.469162141194725,0.42120765832106,0.543145956607495,0.487348734873487,0.474526212158504,0.475912408759124,0.476695640271029,0.486319711258587,0.532609695520191,0.478711162255466,0.524506873879259,0.548387096774194,0.553012268815235,0.4375,0.436855670103093,0.526350789692436,0.444003177124702,0.460466736328805,0.508474576271186,0.475035663338088,0.45440251572327,0.547345890410959,0.466708826452254,0.468594963961434
"KAFE_DOSTOYEVSKY",0.506242197253433,0.523097826086957,0.517589508742714,0.530939226519337,0.528241255716228,0.495067714429025,0.523809523809524,0.497568275346053,0.494487320837927,0.519501088893288,0.513366560942456,0.501728395061728,0.527634297520661,0.494729907773386,0.518241347053321,0.496945010183299,0.503089143865843,0.490131578947368,0.516384905055685,0.466524216524217,0.499091239549255,0.509803921568627,0.496992648696814,0.464076246334311,0.525992542224172,0.512323943661972,0.495845204178538,0.494531621493105,0.498426573426573,0.514742146456524,0.505329372706622,0.487701767870869,0.501041124414368,0.526427061310782,0.520267481218526,0.473684210526316,0.467515923566879,0.4913112164297,0.518773946360153,0.517817371937639,0.445945945945946,0.538461538461538,0.498287671232877,0.514288087722213,0.501000363768643,0.499574157440078
"KANAL",0.520118408069291,0.489583333333333,0.501786706900659,0.52046783625731,0.526308866087872,0.505849965588438,0.513925278990781,0.498686284813452,0.469477658904972,0.509736045002164,0.509809578765147,0.479961371318204,0.508348457350272,0.5003367003367,0.506055140427725,0.520084566596195,0.493765586034913,0.473154362416107,0.493058842088658,0.477447744774477,0.519392917369309,0.456521739130435,0.505882352941176,0.473094170403587,0.5074438556649,0.532566168009206,0.508615119534784,0.524899057873486,0.52821363910682,0.514630332812151,0.496781979082864,0.504557054320087,0.490184234370281,0.517701385325808,0.512904398400582,0.469268292682927,0.464824120603015,0.489495086411386,0.521846661170651,0.506994093876282,0.466759002770083,0.525759577278732,0.49644128113879,0.507544339539398,0.502473886750962,0.514086120018323
"OREGON",0.52394647259068,0.518621973929236,0.487851314596555,0.48753280839895,0.543370271303019,0.493986254295533,0.489542827115081,0.489186719463905,0.494505494505495,0.510130751572013,0.50252343186734,0.50633608815427,0.508764501651283,0.498052790999567,0.489820649539506,0.447368421052632,0.4375,0.475524475524476,0.504141022718638,0.497139415838603,0.523078842315369,0.488372093023256,0.502693965517241,0.480597014925373,0.504675137856629,0.535902365627351,0.522039837698266,0.500956022944551,0.52060737527115,0.528679781938848,0.477035100821509,0.48780487804878,0.506687242798354,0.486284289276808,0.509958471056869,0.466793168880455,0.484136310223267,0.4927016985138,0.506423258958756,0.517634635691658,0.495961227786753,0.518703241895262,0.506265664160401,0.507474246766323,0.507204610951009,0.514314164799602
"PLANE",0.539624103855842,0.465761177136389,0.468572031217043,0.455084745762712,0.555555555555556,0.536838740610516,0.474252737496301,0.457724827056111,0.470545977011494,0.492943081906525,0.473788049605411,0.490591397849462,0.49256351039261,0.522870331514897,0.47084117172803,0.472647702407002,0.460093896713615,0.529715762273902,0.476615104640582,0.532528339083292,0.539046504825972,0.476635514018692,0.512220488819553,0.51056338028169,0.478609625668449,0.552747728256166,0.546456506281109,0.537247163295511,0.536698113207547,0.532736827155234,0.495192009429865,0.53588110403397,0.464775846294602,0.480834752981261,0.484056857472147,0.493415956622773,0.498181818181818,0.473245887986675,0.520464881253158,0.535571542765787,0.452579034941764,0.553022794846383,0.509518477043673,0.481464145291144,0.517182986353222,0.535428516340499
"SKYSCRAPER",0.517996594445423,0.520318725099602,0.509078616959629,0.494376004284949,0.541206646593064,0.489566866898514,0.505712731229597,0.49583866837388,0.492560287326834,0.514634638675817,0.500109577032654,0.490096208262592,0.517998530732185,0.477405857740586,0.508150908244062,0.464684014869888,0.494444444444444,0.514376996805112,0.512298994052427,0.489168226798609,0.519342735153319,0.497297297297297,0.498205956225332,0.497683653209795,0.503462749213012,0.518030401034929,0.513350649350649,0.518327067669173,0.514638172183129,0.51734693877551,0.496388028895769,0.498692566305566,0.510467380720545,0.505733491498616,0.517134968328732,0.457371225577265,0.464203233256351,0.482185273159145,0.508637236084453,0.513086740211984,0.493087557603687,0.532057416267943,0.472361809045226,0.506702882677648,0.500500250125062,0.512087026591459
