"","BANK","BARTLETT_U.","BORDER","CHALET","CLUB_HOUSE","COASTLINE","CONSULATE","FAVELAS","HEREFORD_BASE","HOUSE","KAFE_DOSTOYEVSKY","KANAL","OREGON","PLANE","SKYSCRAPER","YACHT"
"Attacker",0.510056301865262,0.510557468976618,0.509501994739325,0.508211988420194,0.508549051047625,0.508166056558993,0.510340493601462,0.507892475387839,0.508991474987936,0.507620726015175,0.50828067632089,0.509107475467469,0.509366114072537,0.509041745568692,0.508031571014953,0.509091788374117
"Defender",0.511079556070401,0.510743366327941,0.510856420619007,0.511148520407321,0.510657879343291,0.510708768068401,0.51170565979461,0.511371184840751,0.509978778164085,0.51029917440489,0.510664585771882,0.51060656153651,0.510355370504095,0.509742000396583,0.5102537177448,0.511510785569818
