"","BOPE-CAPITAO","BOPE-CAVEIRA","G.E.O.-JACKAL","G.E.O.-MIRA","GIGN-DOC","GIGN-MONTAGNE","GIGN-RESERVE","GIGN-ROOK","GIGN-TWITCH","GSG9-BANDIT","GSG9-BLITZ","GSG9-IQ","GSG9-JAGER","GSG9-RESERVE","JTF2-BUCK","JTF2-FROST","NAVYSEAL-BLACKBEARD","NAVYSEAL-VALKYRIE","SAS-MUTE","SAS-RESERVE","SAS-SLEDGE","SAS-SMOKE","SAS-THATCHER","SAT-ECHO","SAT-HIBANA","SPETSNAZ-FUZE","SPETSNAZ-GLAZ","SPETSNAZ-KAPKAN","SPETSNAZ-RESERVE","SPETSNAZ-TACHANKA","SWAT-ASH","SWAT-CASTLE","SWAT-PULSE","SWAT-RESERVE","SWAT-THERMITE"
"BANK",0.482393555811277,0.534255821802228,0.495327102803738,0.532068654019874,0.528314917127072,0.471912521440823,0.488584474885845,0.563710718897977,0.494979326639102,0.534172196845643,0.473684210526316,0.483976455199477,0.534682245654032,0.468773513920241,0.470130788264404,0.562794154074808,0.471889587984575,0.538066554754616,0.529611238948771,0.460103626943005,0.484439939178915,0.522335844994618,0.476155806334183,0.536047814717968,0.498014482597524,0.48077835785477,0.48954263387727,0.527568292274175,0.518796992481203,0.486065573770492,0.489239422841771,0.516638370118846,0.516184664367206,0.43609022556391,0.481657798935872
"BARTLETT_U.",0.482878196792371,0.547914411789193,0.479501003009027,0.540737194830062,0.528543027548992,0.452692501258178,0.450121654501217,0.573073415412677,0.492457057505601,0.540995674979295,0.474534161490683,0.482951146560319,0.547545096165333,0.502923976608187,0.460768485631256,0.573433997876607,0.482088414634146,0.543546129830983,0.536806342015855,0.466864490603363,0.479657185910718,0.532553551296505,0.486654804270463,0.534752389226759,0.482712639298981,0.46908579930567,0.460781634326319,0.528513057381418,0.453051643192488,0.488646684831971,0.483469273395181,0.538592315538932,0.527993109388458,0.482758620689655,0.468496185084913
"BORDER",0.502408111533587,0.517472871068604,0.515358126721763,0.507538525614327,0.495806824754193,0.477826793591827,0.475409836065574,0.537109144542773,0.518638190558752,0.517977528089888,0.490118577075099,0.501065088757396,0.519563581640331,0.466869763899467,0.500621338540742,0.535839396389113,0.50251572327044,0.517089746152309,0.498393021120294,0.493236212278876,0.508437670114317,0.507984462667242,0.499144672531769,0.483164983164983,0.513261210957948,0.501806684733514,0.514797507788162,0.501834862385321,0.473404255319149,0.456345634563456,0.511282699860214,0.493197278911565,0.502826247235193,0.485714285714286,0.504459092671578
"CHALET",0.554342173686947,0.46459739091318,0.56331690593529,0.465384303222141,0.456596723196321,0.530947054436987,0.478060046189376,0.476206896551724,0.567374774633535,0.467112060059233,0.531601123595506,0.545321280234547,0.472118059755655,0.483294483294483,0.545028818443804,0.483849789915966,0.540744122346496,0.473374493536562,0.454527142713264,0.457991803278689,0.544291338582677,0.461301671064204,0.560525349008082,0.450894632206759,0.555635896199888,0.544863344757887,0.530299020905001,0.45003785011355,0.452970297029703,0.415221579961464,0.557092246900123,0.454228083785881,0.449775902979172,0.493449781659389,0.55813797722706
"CLUB_HOUSE",0.511724137931034,0.50677356925629,0.524273789649416,0.50210065254313,0.488251748251748,0.491513094083414,0.44,0.519571397332167,0.528622317952117,0.504795519066984,0.491202346041056,0.513829787234043,0.505294659300184,0.473726758286176,0.512004268184243,0.518567463988371,0.517820658342792,0.49901185770751,0.497097242380261,0.47032967032967,0.521252555687076,0.493672627235213,0.525835866261398,0.511762278167561,0.524996356216295,0.512178148921364,0.489500147885241,0.484819553179301,0.450632911392405,0.420628525382756,0.525782688766114,0.47374722079699,0.491117060111949,0.471215351812367,0.521150224540055
"COASTLINE",0.542377470890875,0.489216917922948,0.541919345057611,0.481983435516833,0.478988603988604,0.506609283738088,0.421917808219178,0.516304347826087,0.547556390977444,0.490260105843936,0.509819324430479,0.521441725861615,0.491093573844419,0.504186046511628,0.521356783919598,0.513986013986014,0.535001263583523,0.489034781394049,0.489406147418681,0.451108213820078,0.533489866534849,0.483797512699247,0.523014804845222,0.47894469812278,0.540830137604331,0.526657060518732,0.507755102040816,0.470786516853933,0.515822784810127,0.430588235294118,0.529485768202548,0.466111236208061,0.480825958702065,0.466480446927374,0.515957446808511
"CONSULATE",0.483915314819907,0.530086214558706,0.499466310873916,0.522015780096717,0.510046793283788,0.477885370321905,0.463087248322148,0.550842789467886,0.505409345507558,0.518567639257294,0.468271334792123,0.487689393939394,0.528118199518955,0.477443609022556,0.492466005145167,0.542036276976036,0.492441594136509,0.537943815840812,0.521743632221992,0.47270955165692,0.493173493173493,0.510480349344978,0.500711816148058,0.532023575638507,0.500233281493002,0.496586217846936,0.454361737958909,0.509668004377964,0.453296703296703,0.45694799658994,0.500032883919763,0.495784457478006,0.518836211892894,0.441176470588235,0.506102185754671
"FAVELAS",0.553206159503562,0.467553444180523,0.554573766929818,0.462043496101764,0.464568081991215,0.515741270749857,0.449152542372881,0.490915323962976,0.562398007386412,0.472116410178272,0.523739956172389,0.556495003843197,0.46866902237927,0.46969696969697,0.55253164556962,0.485271903323263,0.537875178656503,0.471550802139037,0.474115267947422,0.446831364124597,0.552014119601329,0.455978260869565,0.538884866039102,0.45385587863464,0.558121269242853,0.546614583333333,0.530648295354178,0.457389801210026,0.433673469387755,0.443609022556391,0.562305497925311,0.441969299887683,0.470220885856366,0.463265306122449,0.549851608245769
"HEREFORD_BASE",0.50460647538826,0.521999586862219,0.50617024260272,0.530423940149626,0.515250101667344,0.469601167315175,0.403553299492386,0.534494382022472,0.507103825136612,0.525686136523575,0.476567656765677,0.487768347478782,0.525904085685059,0.478625954198473,0.489424314879529,0.545115046379954,0.494387277829747,0.534762833008447,0.52233676975945,0.45,0.492262839201615,0.510500807754443,0.486519744937913,0.515918680475642,0.497789155224575,0.488090974212034,0.482545713607219,0.531573498964803,0.479518072289157,0.47770154373928,0.501145512862473,0.499909107435012,0.516681136053578,0.443037974683544,0.492018519798217
"HOUSE",0.546991037131882,0.471781410332896,0.549210770659239,0.471051810237203,0.464579678855755,0.518518518518518,0.416230366492147,0.493519014461703,0.556368019284853,0.472503205584841,0.521636506687647,0.553938356164384,0.476317280453258,0.457216940363008,0.536762042738138,0.490504682622268,0.535591853196209,0.475934168305558,0.47140876797782,0.441885964912281,0.538268191529471,0.460537247299917,0.552341838518001,0.471114727420667,0.553820941866483,0.532773400294398,0.533628203460388,0.448048274561569,0.464788732394366,0.440886699507389,0.556917932283684,0.456867891513561,0.458407079646018,0.51890756302521,0.549791599871754
"KAFE_DOSTOYEVSKY",0.52090715804394,0.511783946993206,0.521298042531053,0.493941038162416,0.488882673751923,0.496671105193076,0.407494145199063,0.524874486535828,0.530906483989167,0.5067057465139,0.491661107404937,0.517171717171717,0.507684091853082,0.473328324567994,0.510363123860056,0.518836915297092,0.516205067766647,0.512797794841504,0.508038181361467,0.440084835630965,0.513406776138017,0.48418095801301,0.510776273126073,0.486009965504025,0.525087704984907,0.522028766086298,0.492622704004818,0.485255692422546,0.396039603960396,0.441904761904762,0.522221505515062,0.491192286297052,0.494892021207811,0.469525959367946,0.515584550067309
"KANAL",0.522567179754761,0.514253716147424,0.51252063841497,0.517895109851169,0.513303917636048,0.477784189267167,0.467441860465116,0.534650223725854,0.516139523538499,0.521927115503397,0.44742413549753,0.49819587628866,0.518309234945432,0.468208092485549,0.494967649173257,0.526124252664414,0.505116659844454,0.516877850988343,0.517969941189283,0.460019743336624,0.504207830223198,0.49866036249015,0.490476783269015,0.519208381839348,0.512355415352261,0.512205145064519,0.49429978888107,0.502191380569759,0.497630331753554,0.496744186046512,0.517929910350448,0.488754016422706,0.490548578982155,0.499040307101727,0.500445380192728
"OREGON",0.504709395818975,0.516383801041842,0.507794812083576,0.515238536359426,0.497916965953168,0.477027313148423,0.428205128205128,0.540418642303689,0.513657866625973,0.515586690017513,0.479031305375074,0.51252538930264,0.519990466543526,0.471273291925466,0.490915632307969,0.528598365807668,0.500110692937791,0.524754500818331,0.518662372110648,0.431492842535787,0.509522854851644,0.515875133404482,0.497693795566136,0.498642884839085,0.510742695710356,0.496197718631179,0.482042833607908,0.489039665970772,0.489021956087824,0.467038068709378,0.507114972925324,0.496241947029349,0.508150851581509,0.506198347107438,0.504133749770347
"PLANE",0.467643142476698,0.534859964246191,0.484009254218835,0.536735922914785,0.523944059895465,0.459682254196643,0.428571428571429,0.557963291888692,0.491860654403386,0.543867268936762,0.469736161407139,0.470749043193002,0.54375967791886,0.489089541008277,0.48122803772887,0.566989039329465,0.484760197220977,0.538445017182131,0.530516431924883,0.427927927927928,0.472049689440994,0.527475187605907,0.474699672369858,0.525329632199861,0.491223450939091,0.476004592422503,0.498605021921084,0.535794542536116,0.452380952380952,0.502395209580838,0.490074779061863,0.52190765082575,0.506142506142506,0.469626168224299,0.476641099711127
"SKYSCRAPER",0.498883928571429,0.515226848974518,0.518192722910836,0.50218797564688,0.494535110046414,0.496993987975952,0.48695652173913,0.525423728813559,0.520638746610425,0.509357929614041,0.499470338983051,0.498122653316646,0.514684287812041,0.475240715268226,0.500174581005587,0.542083514571553,0.516315161161958,0.518378983810203,0.515775341239651,0.439672801635992,0.516437537358039,0.484233616671237,0.498163606010017,0.496971990915973,0.513967925504397,0.507649402390438,0.501139817629179,0.488364192288092,0.50402144772118,0.457795431976167,0.516466971959099,0.480330913388486,0.501061571125265,0.464354527938343,0.514169235358457
"YACHT",0.528342501793829,0.504463208685163,0.529882738620603,0.496471008666131,0.498488120950324,0.496370623398804,0.491764705882353,0.517489711934156,0.529249776719262,0.505220417633411,0.490502793296089,0.515232974910394,0.50592490956717,0.486822840409956,0.511213720316623,0.51981460023175,0.501321003963012,0.501139693910778,0.501975392256462,0.455991516436903,0.523683176100629,0.500069570057047,0.510355486862442,0.502536090518923,0.530512041150339,0.510450397409479,0.472285845167201,0.474570387085575,0.431635388739946,0.446902654867257,0.52362480127186,0.48572957545487,0.499934904309335,0.516268980477223,0.517886964929243
