"","416-C_CARBINE","552_COMMANDO","556XI","6P41","9mm_C1","9x19VSN","AK-12","AR33","AUG_A2","C7E","C8-SFW","CAMRS","F2","FMG-9","G36C","G8A1","HK417","ITA12L","L85A2","M1014","M12","M249","M590A1","M870","MK17_CQB","MP5","MP5K","MP5SD","MP7","MPX","OTs-03","P90","PARA-308","PDW9","R4-C","SASG-12","SG-CQB","Shield","SPAS-12","SPAS-15","SR-25","SUPER_90","SuperNova","TYPE-89","UMP45","VECTOR_.45_ACP"
"BANK",0.537575616565845,0.495270851246776,0.485565939771547,0.468023255813953,0.57162279075516,0.540748162992652,0.477550495304258,0.477967306325515,0.46578493387004,0.487097144167909,0.48771021992238,0.455859576664946,0.495072614107884,0.528140141632501,0.482633863965268,0.49247311827957,0.449814126394052,0.455958549222798,0.475176765756862,0.491850040749796,0.543441838200096,0.427745664739884,0.516753270023293,0.455589586523737,0.483191169091821,0.544432042586074,0.541211401425178,0.54695885509839,0.541025192442267,0.544854881266491,0.479562929987859,0.515915119363395,0.474669603524229,0.5,0.488659624989765,0.503582395087001,0.520423600605144,0.469863199241501,0.548060708263069,0.535015447991761,0.471111111111111,0.546592489568846,0.480541455160744,0.48511631785208,0.534557626198661,0.532071840923669
"BARTLETT_U.",0.550998824911868,0.470514950166113,0.457774269928966,0.436655948553055,0.580515689613233,0.541265113019099,0.47018520501017,0.451752658526979,0.482982171799028,0.476039039368352,0.46299110049924,0.441711229946524,0.486477462437396,0.538836846213895,0.483243496601828,0.470941883767535,0.44639175257732,0.531914893617021,0.476249816742413,0.52045944005743,0.54676511954993,0.423076923076923,0.532306163021869,0.495399858457183,0.475285991797971,0.56180632042701,0.545191960524732,0.55599603567889,0.55206033848418,0.564540490298594,0.464852607709751,0.545339519190215,0.474042999475616,0.466477041852905,0.475219598678379,0.492351816443595,0.494764397905759,0.452589866968582,0.531304347826087,0.553459119496855,0.455098934550989,0.546061415220294,0.517482517482518,0.47576354679803,0.537940026075619,0.535908075327162
"BORDER",0.517916894810489,0.503249767873723,0.501049790041992,0.469102990033223,0.540029305981084,0.515172295559746,0.49771845767739,0.487428842504744,0.480211081794195,0.502568154879494,0.496880570409982,0.518151815181518,0.50585694109828,0.494996150885296,0.511992168379834,0.483122362869198,0.478443743427971,0.467889908256881,0.502531308286704,0.499834272456082,0.522390054805507,0.436314363143631,0.509272936156245,0.457794676806084,0.509852216748768,0.529781111014215,0.522578569130108,0.521341463414634,0.522310323383085,0.52128218602207,0.486258702821546,0.519838056680162,0.503673229503379,0.505448884276077,0.504993229519296,0.484567901234568,0.506720430107527,0.461605331787888,0.496530454895914,0.521680942184154,0.484042553191489,0.539176626826029,0.526484751203852,0.508868134692828,0.515156824951814,0.524266301244719
"CHALET",0.475713847098557,0.546005509641873,0.552266231114741,0.542567567567568,0.497134279475983,0.454125899944619,0.541528239202658,0.557956039827165,0.555007052186178,0.55364314400459,0.551594275671604,0.541524459613197,0.559721478307445,0.449824125801779,0.546994072819644,0.554089709762533,0.51422550052687,0.447368421052632,0.550890066585134,0.451145038167939,0.464463495575221,0.552147239263804,0.477929445133842,0.467513069454817,0.546738209545326,0.492676311030741,0.471946200943491,0.456565656565657,0.47043811144194,0.467584745762712,0.534735950296526,0.46554084892743,0.533844614871624,0.549007444168734,0.54673983815459,0.444325481798715,0.410130718954248,0.518195956454121,0.474434199497066,0.473755411255411,0.514096185737977,0.476635514018692,0.483636363636364,0.555290915277305,0.455335350971395,0.465156794425087
"CLUB_HOUSE",0.499506473901179,0.523915461624027,0.52321335419927,0.520958083832335,0.514954662335905,0.478491768454594,0.519085487077535,0.507466340269278,0.513458950201884,0.526394152680022,0.509456547761551,0.534923339011925,0.532582994419748,0.480251860331998,0.539182504556105,0.524630541871921,0.488599348534202,0.507317073170732,0.520302037327255,0.477074649488443,0.507040382571732,0.549645390070922,0.484115523465704,0.475688816855754,0.523782718829159,0.514398017602324,0.493917515577094,0.4997668997669,0.495901959253766,0.503280122457905,0.509591584158416,0.50494233937397,0.525787469712703,0.522900763358779,0.52741003998223,0.459401709401709,0.424635332252836,0.503419755050103,0.489700374531835,0.487431693989071,0.47565543071161,0.504132231404959,0.453125,0.523670192812664,0.486779059449867,0.497771387491014
"COASTLINE",0.508062782197377,0.524148449415353,0.510575710883877,0.510188679245283,0.530871321407963,0.480940279542567,0.517280099812851,0.516810344827586,0.483321504613201,0.531727777026113,0.505482456140351,0.497791798107256,0.531862994206728,0.495644199908299,0.508040500297796,0.481132075471698,0.460051546391753,0.488235294117647,0.511327713382508,0.470716783216783,0.509879661268757,0.537704918032787,0.489225857940942,0.475425330812854,0.530031312268716,0.515302869287992,0.50806779661017,0.504225352112676,0.502410800385728,0.498738789237668,0.5139470013947,0.513780551222049,0.505438259756878,0.517039403620873,0.520383224166585,0.430989583333333,0.434991974317817,0.499548654991876,0.479302832244009,0.495052566481138,0.48068669527897,0.473861720067454,0.500990099009901,0.522300334216895,0.490912911020065,0.50070796460177
"CONSULATE",0.527360018509949,0.491580916744621,0.500768156424581,0.470512820512821,0.551960784313726,0.520068317677199,0.489155194612261,0.491048593350384,0.485303314571607,0.490805490805491,0.49211356466877,0.482921083627797,0.516445669020148,0.50588474025974,0.482513938165231,0.49616368286445,0.490066225165563,0.504716981132076,0.497115510685722,0.508822470291682,0.541444016403629,0.496598639455782,0.513038850452368,0.480149812734082,0.499586890663729,0.531289910600255,0.523951204998512,0.516283524904215,0.51673955662796,0.530068728522337,0.477565849227975,0.50982852363028,0.472193790515183,0.481058640373638,0.50441086557778,0.48109243697479,0.509562841530055,0.473935155753338,0.509293680297398,0.538401457953658,0.475465313028765,0.531347962382445,0.528268551236749,0.497490284974093,0.520363164721141,0.515705168314354
"FAVELAS",0.464948039271976,0.550502632838679,0.549206850288059,0.542603550295858,0.48744769874477,0.450068870523416,0.555963098810715,0.541950113378685,0.551837270341207,0.554513481828839,0.558550596553248,0.55540780141844,0.574445718654434,0.459581684567552,0.565196548418025,0.524249422632795,0.521341463414634,0.471311475409836,0.553699115044248,0.446978335233751,0.466552069904025,0.521303258145363,0.467889908256881,0.437212360289283,0.542938659058488,0.4818487539881,0.46704590035308,0.463569165786695,0.47030320828133,0.46825845875297,0.551384756237125,0.452481076534903,0.560989163656571,0.535243553008596,0.562346981848881,0.430331753554502,0.441677588466579,0.525848831257465,0.433640880056778,0.461750137589433,0.557536466774716,0.484478935698448,0.478260869565217,0.557237464522233,0.454177401545823,0.458097498630637
"HEREFORD_BASE",0.530068419157364,0.502248875562219,0.495057775302798,0.467665078284547,0.553420633949333,0.516010673782522,0.499550460777703,0.483364140480592,0.479403409090909,0.497583874085324,0.487388724035608,0.478396668401874,0.504059238112231,0.51296439628483,0.497255489021956,0.467391304347826,0.477832512315271,0.493877551020408,0.492381988845055,0.489276139410188,0.507565741148817,0.394658753709199,0.510910224438903,0.465361445783133,0.492835066029784,0.531156778256546,0.530159370587049,0.52531041069723,0.528046718918088,0.536973833902162,0.477089317466831,0.49,0.497253634894992,0.50054704595186,0.50279867063145,0.466666666666667,0.47941567065073,0.477014042867701,0.504340962904499,0.518475073313783,0.48943661971831,0.534722222222222,0.485355648535565,0.494927076727964,0.518449496831905,0.532080200501253
"HOUSE",0.473527535615565,0.531782945736434,0.553413458605332,0.552416823603264,0.500994563055298,0.438807531380753,0.547499733447063,0.548801973220578,0.561623616236162,0.545162769371848,0.549426542872747,0.531458531935176,0.565830995792426,0.4500287742183,0.551329787234043,0.51530612244898,0.510489510489511,0.473684210526316,0.552863155209795,0.429405326523167,0.475297060662914,0.5,0.472920696324952,0.447719298245614,0.542171717171717,0.482904341144833,0.469507365753208,0.476427923844062,0.467921757126644,0.475375184950328,0.540649383337528,0.463908822287885,0.527975270479135,0.536151960784314,0.553344437626019,0.414452709883103,0.426509186351706,0.5289915268317,0.440278988666085,0.448046875,0.552538370720189,0.442196531791907,0.472027972027972,0.55584612788932,0.455840957072484,0.470837537840565
