"","BOPE-CAPITAO","BOPE-CAVEIRA","G.E.O.-JACKAL","G.E.O.-MIRA","GIGN-DOC","GIGN-MONTAGNE","GIGN-RESERVE","GIGN-ROOK","GIGN-TWITCH","GSG9-BANDIT","GSG9-BLITZ","GSG9-IQ","GSG9-JAGER","GSG9-RESERVE","JTF2-BUCK","JTF2-FROST","NAVYSEAL-BLACKBEARD","NAVYSEAL-VALKYRIE","SAS-MUTE","SAS-RESERVE","SAS-SLEDGE","SAS-SMOKE","SAS-THATCHER","SAT-ECHO","SAT-HIBANA","SPETSNAZ-FUZE","SPETSNAZ-GLAZ","SPETSNAZ-KAPKAN","SPETSNAZ-RESERVE","SPETSNAZ-TACHANKA","SWAT-ASH","SWAT-CASTLE","SWAT-PULSE","SWAT-RESERVE","SWAT-THERMITE"
"BANK",0.476923076923077,0.532826649417853,0.490559860307759,0.527017543859649,0.523255813953488,0.461663652802893,0.432539682539683,0.565735520246028,0.492152019759382,0.531399107280283,0.45642540620384,0.491513267989481,0.537264853533403,0.451461377870564,0.478767010985407,0.561967425304714,0.495519899979162,0.535524450744153,0.525052047189452,0.460060667340748,0.494109694862881,0.516064480266815,0.467133731712343,0.546277372262774,0.49546406140963,0.483911355953424,0.488934733683421,0.535864173979397,0.440963855421687,0.515004840271055,0.490760684729622,0.519519519519519,0.522088353413655,0.447524752475248,0.473128300714508
"BARTLETT_U.",0.48062015503876,0.549073154584575,0.481162891986063,0.5544536271809,0.531115879828326,0.450611246943765,0.432773109243697,0.571000680735194,0.490102669404517,0.546853741496599,0.435380835380835,0.47948717948718,0.552543957006835,0.485094850948509,0.456736711990111,0.574986405655247,0.472560404570144,0.554052719913121,0.536814315048401,0.461538461538462,0.471742685807741,0.536319469131414,0.458725761772853,0.557291666666667,0.479398236872365,0.470556745182013,0.47076384599547,0.514851485148515,0.4796573875803,0.49469964664311,0.47816212438854,0.533654900241175,0.544094663987497,0.460980036297641,0.463841481052936
"BORDER",0.495575221238938,0.518484030170407,0.508072048032021,0.521975425330813,0.508452950558214,0.483820575764338,0.50989010989011,0.52528593082541,0.511311075603398,0.515911782119597,0.481409001956947,0.501529902642559,0.518550688671051,0.487235198261814,0.500160462130937,0.541762917933131,0.496277387789832,0.523450432223653,0.51797343058088,0.501504513540622,0.505092496362503,0.508094791177851,0.485094174878383,0.505001724732666,0.508120057818213,0.49960113960114,0.495104354547797,0.503703703703704,0.45952380952381,0.478453038674033,0.51001923196228,0.487056128293242,0.504112024894421,0.446808510638298,0.495265377576192
"CHALET",0.546490147783251,0.460072422336573,0.553169734151329,0.453396161360763,0.454823151125402,0.519610292280789,0.409610983981693,0.49106897499313,0.563385058933266,0.465730695596682,0.520679886685552,0.541731791184745,0.473154761904762,0.460660660660661,0.549653158086893,0.49120465849812,0.538480513073508,0.468752809999101,0.45503106944293,0.446483180428135,0.549525753391764,0.455812825797066,0.561116785835887,0.46746394653535,0.559821925431274,0.535380663241476,0.548881153654898,0.4514687100894,0.479318734793187,0.425313568985177,0.559115583211969,0.45377756921633,0.467633792514934,0.517757009345794,0.557416267942584
"CLUB_HOUSE",0.509051856397668,0.506433398130149,0.513965726622588,0.490319606637984,0.483210359885559,0.504634863215012,0.466200466200466,0.52275932811899,0.528083989501312,0.49647741400746,0.491785323110624,0.515377446411929,0.505359116022099,0.458646616541353,0.516585365853659,0.520533141210375,0.51452486459872,0.505948596857688,0.493273542600897,0.45859872611465,0.520188284518828,0.486197183098592,0.524645597606971,0.516220472440945,0.519960847374677,0.520130475302889,0.518137462876538,0.489642184557439,0.423076923076923,0.438409311348206,0.5225342508214,0.478905359179019,0.491975767881815,0.445283018867925,0.518239637400395
"COASTLINE",0.515595463137996,0.50801241714909,0.521361099184199,0.496192893401015,0.490597767925394,0.485069674850697,0.427927927927928,0.533181696548033,0.525629459525958,0.508853831294269,0.488245931283906,0.51579739217653,0.508468796180516,0.470450555880632,0.502315529484409,0.52427397260274,0.509142053445851,0.513523956723339,0.508953817153629,0.442522889114954,0.516957767304316,0.505552439708357,0.502374169040836,0.517658288259625,0.516102088167053,0.51107259772771,0.513033057025866,0.477581659565835,0.477647058823529,0.441573033707865,0.519177126917713,0.496544502617801,0.48713605082054,0.450367647058824,0.511036706349206
"CONSULATE",0.483333333333333,0.532773709590998,0.491891148982958,0.526663001649258,0.516763378465506,0.476532444216466,0.481981981981982,0.550210055563084,0.499175704989154,0.526710600112171,0.463636363636364,0.485672082717873,0.530720400675558,0.478531425015557,0.473079133933704,0.554450261780105,0.484870491406439,0.531558935361217,0.521465096919967,0.459634015069968,0.481568891885817,0.511224987798926,0.492963491739751,0.552069425901202,0.493381657737157,0.485346676197284,0.481209450361121,0.51334925113957,0.447236180904523,0.498812351543943,0.495541728141638,0.529840546697039,0.5305394560856,0.464583333333333,0.496494904964949
"FAVELAS",0.572290671360322,0.463079777365492,0.54707082483241,0.472731239092496,0.45506121230218,0.518987341772152,0.450939457202505,0.481100963977676,0.558261656858307,0.469488254475278,0.530833744449926,0.551532846715328,0.469456705356656,0.488359501894965,0.546599496221662,0.490915246586164,0.545586808923375,0.462719703977798,0.462906724511931,0.474334600760456,0.550274751759375,0.452193120858315,0.553895256056869,0.489274770173647,0.554695209899036,0.54086165926232,0.544732242173844,0.453681267474371,0.47737556561086,0.43,0.556044859374083,0.454440865163369,0.464879408090708,0.483985765124555,0.552520506490404
"HEREFORD_BASE",0.479058391929074,0.525151515151515,0.493656922228351,0.53509843856076,0.512625871417506,0.460044150110375,0.441810344827586,0.554583442151998,0.504490633820888,0.527188095070174,0.470529965329371,0.496779859484778,0.527604416706673,0.4625074985003,0.484516997643891,0.546076196678606,0.494994179278231,0.531646662637078,0.526025791324736,0.424175824175824,0.489054197662062,0.510073875083949,0.477779060371696,0.554586563307494,0.49649928480012,0.482862230135767,0.488179178763998,0.521037463976945,0.443373493975904,0.497011952191235,0.496161466072313,0.506709119854446,0.5146729390681,0.449799196787149,0.49058661045286
"HOUSE",0.530673019654556,0.471385032170674,0.551713297705124,0.478050705336885,0.456340378197998,0.517956134008195,0.433839479392625,0.489623091603053,0.555899840884348,0.471530357469094,0.493742889647326,0.539212495932314,0.474718515429525,0.438627108784177,0.527295067579428,0.490647147670501,0.550875050875051,0.474100008977467,0.472448893749474,0.423491379310345,0.539976275207592,0.461342771817277,0.555200623295676,0.480627306273063,0.545913057401329,0.539770968740328,0.54314655725093,0.460515378221114,0.462162162162162,0.44047619047619,0.545638688441575,0.450137624391277,0.461461461461461,0.508130081300813,0.551372549019608
"KAFE_DOSTOYEVSKY",0.509803921568627,0.5126504544338,0.515980711001458,0.500217233888487,0.49266862170088,0.48847159496078,0.482558139534884,0.523974803959378,0.525002019549237,0.508201747662119,0.493601462522852,0.516203113039041,0.507061306206374,0.502152852529602,0.503440023930601,0.530410034784442,0.509763808815325,0.506163194444444,0.490628299894403,0.443169968717414,0.51392218329338,0.491531127313517,0.49542066027689,0.514094739901191,0.51987814166032,0.520234604105572,0.508676455488243,0.482409177820268,0.438967136150235,0.46029919447641,0.521532454303661,0.498490728762398,0.491776315789474,0.466542750929368,0.509307019511101
"KANAL",0.499705362404243,0.512173038229376,0.506260939814192,0.508751956738295,0.510413694721826,0.476615869679454,0.451485148514851,0.54600051111679,0.50751585715527,0.522374493077891,0.487679671457906,0.491039426523298,0.520074349442379,0.465087281795511,0.497779356901759,0.54242700729927,0.499487809875026,0.524306839186691,0.517861395570374,0.456122448979592,0.493832800365464,0.505691056910569,0.495967225707336,0.523237919359803,0.500562137853498,0.501298701298701,0.502001429592566,0.517303822937626,0.412556053811659,0.466223698781838,0.503506135737541,0.507483306470182,0.512075643654591,0.47047619047619,0.495090353989603
"OREGON",0.493092454835282,0.522602450359104,0.504196713559522,0.514735074057108,0.507623888182973,0.483815028901734,0.431151241534989,0.537779596290235,0.506216984965461,0.524931639054206,0.487758945386064,0.490334378265413,0.523164234422052,0.467929138668296,0.485444922262653,0.541300125671198,0.499327052489906,0.51225607997693,0.525797793021175,0.461780104712042,0.503948382126348,0.511688311688312,0.485114384205578,0.533002788968082,0.506202221260638,0.495416848537756,0.488231949971575,0.497813121272366,0.427184466019417,0.477146042363434,0.508881676010623,0.499235640969644,0.516311584553928,0.469548133595285,0.494496777392167
"PLANE",0.494492753623188,0.521628275013188,0.49410140562249,0.521491138724791,0.523944997629208,0.477836411609499,0.44874715261959,0.549183758894935,0.508003369839933,0.523368156468463,0.493175287356322,0.496293909120206,0.519699248120301,0.465172622652938,0.490885416666667,0.544812413154238,0.497131509267432,0.531991229818617,0.530479409187633,0.493492407809111,0.494845360824742,0.510386352232815,0.472017973856209,0.539140022050717,0.502780674313521,0.482835820895522,0.504778724288386,0.506811487481591,0.462102689486553,0.487993803253292,0.495584921746544,0.494476933073424,0.503561887800534,0.474206349206349,0.488124037827139
