"","BANK","BARTLETT_U.","BORDER","CHALET","CLUB_HOUSE","COASTLINE","CONSULATE","FAVELAS","HEREFORD_BASE","HOUSE","KAFE_DOSTOYEVSKY","KANAL","OREGON","PLANE","SKYSCRAPER","YACHT"
"Attacker",0.507853403141361,0.508714819184133,0.507033750883687,0.505915443948269,0.506290313774734,0.507041988680168,0.508109412577287,0.506543609223373,0.507271470958826,0.505796661179679,0.507604681729987,0.507331354840774,0.507081586275326,0.507167997252983,0.507382311810926,0.508006443817962
"Defender",0.510195412064571,0.510931533475669,0.510596103744605,0.510562843842573,0.509610359919002,0.510479665285241,0.511268262356232,0.511021837659662,0.510031687029646,0.509623390375801,0.511039340925301,0.510498237294481,0.509835230954365,0.509334745827768,0.510394325632698,0.511098140311623
